rankAdvantage,rankPointsAdvantage,overallEloAdvantage,hardEloAdvantage,clayEloAdvantage,grassEloAdvantage,matchSurfaceEloAdvantage,ageAdvantage,heightAdvantage,leftyAdvantage,sameHandedness,overallWinRateAdvantage,overallSampleAdvantage,surfaceWinRateAdvantage,surfaceSampleAdvantage,recent5WinRateAdvantage,recent10WinRateAdvantage,recent20WinRateAdvantage,recentSurface10WinRateAdvantage,matchesLast30Advantage,matchesLast60Advantage,matchesLast90Advantage,winRateLast30Advantage,winRateLast60Advantage,winRateLast90Advantage,h2hAdvantage,h2hSampleSize,surfaceH2hAdvantage,surfaceH2hSampleSize,highLevelExperienceAdvantage,top20WinRateAdvantage,top20SampleAdvantage,aceRateAdvantage,doubleFaultRateAdvantage,firstServeInRateAdvantage,firstServeWonRateAdvantage,secondServeWonRateAdvantage,servicePointWonRateAdvantage,returnPointWonRateAdvantage,breakPointSaveRateAdvantage,breakPointConvertRateAdvantage,tiebreakWinRateAdvantage,styleServeSampleAdvantage,styleReturnSampleAdvantage,tiebreakSampleAdvantage,rankMissingAdvantage,rankPointsMissingAdvantage,ageMissingAdvantage,heightMissingAdvantage,surfaceHard,surfaceClay,surfaceGrass,drawSize,tournamentLevel,result,matchDate,tournament,surface,level,round,playerA,playerB,rankA,rankB,rankPointsA,rankPointsB,ageA,ageB,heightA,heightB,overallEloA,overallEloB,matchSurfaceEloA,matchSurfaceEloB,h2hWinsA,h2hWinsB,surfaceH2hWinsA,surfaceH2hWinsB
-3.0,-1260.0,-109.13505812280914,-133.0464062142969,-34.75138462860218,-57.86528920776914,-133.0464062142969,3.0,5.0,0,1,-0.09088702827326789,-4,-0.09671168526130358,1,-0.2222222222222222,-0.1428571428571429,-0.125,-0.1428571428571429,4,2,5,0.04166666666666663,-0.0267857142857143,-0.02197802197802201,0.0,2,-1.0,1,-4,-0.11666299801893015,-18,0.0030275591500234997,0.00877949465851885,-0.041794428306836884,-0.01604221037934095,-0.028844315798323417,-0.02769760586377623,0.0019402772186031814,-0.03080334988240352,-0.01523132103678626,-0.03791102514506767,824.0,879.0,-8,0,0,0,0,1,0,0,4.0,0.28,0,20131021,WTA Championships,hard,finals,RR,Jelena Jankovic,Na Li,8.0,5.0,3860.0,5120.0,28.6,31.6,177.0,172.0,1714.9163519164572,1824.0514100392663,1671.737703024208,1804.784109238505,1,1,0,1
-2.0,-930.0,-117.83450617866765,-151.1918799242453,-25.488807729875816,-46.640918811770234,-151.1918799242453,5.200000000000003,-8.0,0,1,-0.10682626786468075,-45,-0.10538404377491051,-18,-0.11111111111111105,-0.2142857142857143,-0.16666666666666663,-0.2142857142857143,0,-4,-5,-0.125,-0.2142857142857143,-0.2142857142857143,-1.0,4,-1.0,2,-45,-0.1636141636141636,-15,-0.029325743929998156,-0.028080403453370185,0.10511901393867451,-0.08289209310595758,-0.027127589022488185,-0.053137913412628635,0.0058945913057477095,-0.04823490520175011,-0.013085349893685483,0.018181818181818188,-2920.0,-2968.0,-22,0,0,0,0,1,0,0,4.0,0.28,0,20131021,WTA Championships,hard,finals,RR,Sara Errani,Na Li,7.0,5.0,4190.0,5120.0,26.4,31.6,164.0,172.0,1714.5667812595614,1832.401287438229,1661.2091510163775,1812.4010309406228,0,4,0,2
-6.0,-3816.0,-234.2469365381353,-246.92228807140395,-66.50799086805432,-136.16376603180424,-246.92228807140395,-0.8000000000000007,-3.0,0,1,-0.1877505932411423,-40,-0.22943722943722944,-36,-0.1111111111111111,-0.1428571428571429,-0.125,-0.1428571428571429,6,3,4,0.3333333333333333,0.07211538461538458,-0.034965034965035,-1.0,3,-1.0,3,-40,-0.28003300330033004,-41,0.011903869119187453,-0.00878197264078015,-0.059506008802736376,-0.024524067355900514,0.005592106295936983,-0.02579073012068911,-0.03669457243693264,-0.03766549842631162,-0.03344847496736525,-0.12765957446808512,-304.0,-961.0,0,0,0,0,0,1,0,0,4.0,0.28,1,20131021,WTA Championships,hard,finals,RR,Jelena Jankovic,Victoria Azarenka,8.0,2.0,3860.0,7676.0,28.6,24.2,177.0,180.0,1706.5664745174945,1940.8134110556298,1664.1207813220901,1911.043069393494,0,3,0,3
5.0,3486.0,215.27299365550516,237.58498842930067,57.245413969327956,124.93939563580534,237.58498842930067,-1.4000000000000021,16.0,0,1,0.19958847736625518,81,0.23149589951209393,55,-0.11111111111111116,0.14285714285714285,0.16666666666666674,0.14285714285714285,-2,3,6,-0.16666666666666669,0.11538461538461542,0.2272727272727273,1.0,3,1.0,1,81,0.3131127450980392,38,0.020482818453710167,0.04556411148595836,-0.08823782840883154,0.0911002650179561,-0.007388538318754134,0.05089146368340791,0.032429124813926236,0.04820661508966495,0.027044267146845935,0.08760951188986232,4081.0,4772.0,13,0,0,0,0,1,0,0,4.0,0.28,1,20131021,WTA Championships,hard,finals,RR,Victoria Azarenka,Sara Errani,2.0,7.0,7676.0,4190.0,24.2,26.4,180.0,164.0,1921.760448274213,1706.487454618708,1891.7096861818652,1654.1246977525645,3,0,1,0
3.0,2556.0,86.66959479924526,77.09620030020278,31.75660623945214,78.2984768240351,77.09620030020278,3.8000000000000007,8.0,0,1,0.088599825770175,37,0.11987522281639929,38,-0.2222222222222222,-0.1428571428571429,-0.04166666666666663,-0.1428571428571429,-2,-1,1,-0.2916666666666667,-0.09890109890109888,0.012987012987012991,0.5,8,0.6666666666666666,6,37,0.1412068329851297,24,-0.008838442009191996,0.017954797294003684,0.016572379600274245,0.007565746621786995,-0.034095188698045675,-0.0026601127641107114,0.03818223259017062,-0.0014712877142012415,0.015093255188548427,0.0892857142857143,1232.0,1898.0,-8,0,0,0,0,1,0,0,4.0,0.28,0,20131021,WTA Championships,hard,finals,RR,Victoria Azarenka,Na Li,2.0,5.0,7676.0,5120.0,24.2,31.6,180.0,172.0,1927.1502088783277,1840.4806140790824,1896.5816845046386,1819.4854842044358,6,2,5,1
-3.0,-655.0,-23.92702057650422,-59.28064061529449,-9.831814779536671,-72.04967340690087,-59.28064061529449,2.099999999999998,-10.0,0,1,-0.06625895391269099,-45,-0.06612435567010311,-31,0.0,0.0,-0.08333333333333337,0.0,-1,0,-7,-0.10256410256410264,-0.0625,-0.09523809523809523,0.0,4,0.0,2,-45,-0.1268391679350584,-19,-0.024614131467101855,-0.020185235148931363,0.012068824225871966,-0.02626720463393306,0.00014181764816983966,-0.014442044301457235,0.011918252354966463,-0.014212164750957879,-0.004760254625719995,-0.10304789550072568,-3160.0,-3404.0,-14,0,0,0,0,1,0,0,4.0,0.28,0,20131021,WTA Championships,hard,finals,RR,Angelique Kerber,Petra Kvitova,9.0,6.0,3715.0,4370.0,25.7,23.6,173.0,183.0,1730.6633606878115,1754.5903812643157,1682.1663363742257,1741.4469769895202,2,2,1,1
-5.0,-2175.0,-88.82287234268779,-125.06859630063059,2.3988496303136344,-24.1394907388069,-125.06859630063059,1.0999999999999979,3.0,1,0,-0.09922600619195043,-103,-0.14613117974462508,-89,-0.2222222222222222,-0.0714285714285714,-0.125,-0.0714285714285714,0,0,-3,0.0,0.0,-0.0892857142857143,-0.14285714285714285,7,0.0,6,-103,-0.09999999999999998,-39,-0.006019315026613747,0.020594630476905997,-0.027804228511283724,-0.0038091381716425232,-0.004716321587648342,-0.008378072687492022,-0.025152887812989078,-0.00811324413418646,-0.035726001854309186,-0.0031914893617021045,-5399.0,-5136.0,-7,0,0,0,0,1,0,0,4.0,0.28,1,20131021,WTA Championships,hard,finals,RR,Angelique Kerber,Agnieszka Radwanska,9.0,4.0,3715.0,5890.0,25.7,24.6,173.0,170.0,1719.4884666944652,1808.311339037153,1672.1941768548872,1797.2627731555178,3,4,3,3
2.0,1520.0,27.543364331484327,29.701318145929918,-12.230664409850306,-47.91018266809397,29.701318145929918,1.0,-13.0,-1,0,0.02448842005076146,59,0.06737588652482274,59,0.0,-0.0714285714285714,-0.04166666666666674,-0.0714285714285714,-1,0,-4,-0.10256410256410264,-0.0625,-0.005952380952380931,-0.5,4,-0.3333333333333333,3,59,-0.04580369843527743,21,-0.018360293528617115,-0.04031451960623783,0.03974250178115868,-0.022729057812445053,0.00322454876625633,-0.0068602468379723724,0.035495391828136325,-0.0032713124555325823,0.03307554032470933,-0.0764381402679275,2278.0,1777.0,-7,0,0,0,0,1,0,0,4.0,0.28,0,20131021,WTA Championships,hard,finals,RR,Agnieszka Radwanska,Petra Kvitova,4.0,6.0,5890.0,4370.0,24.6,23.6,170.0,183.0,1793.3086395891464,1765.765275257662,1781.1204546547885,1751.4191365088586,1,3,1,2
-8.0,-8325.0,-360.4275671195296,-301.620607608834,-215.14421706059647,-94.91733421633603,-301.620607608834,5.699999999999999,-2.0,1,0,-0.2851623153865598,-28,-0.31058246011517043,-8,-0.2222222222222222,-0.2142857142857142,-0.29166666666666663,-0.2142857142857142,2,-1,-6,-0.13333333333333341,-0.19485294117647056,-0.26984126984126977,0.0,2,0.0,2,-28,-0.4204545454545455,-21,-0.09901889893345897,0.0002607590488516581,0.02557839844697285,-0.12585554827408263,-0.033975622871482314,-0.08621323436791539,-0.027140823309100448,-0.07306553483906819,-0.029617883409005563,-0.10624999999999996,-41.0,-619.0,8,0,0,0,0,1,0,0,4.0,0.28,0,20131021,WTA Championships,hard,finals,RR,Angelique Kerber,Serena Williams,9.0,1.0,3715.0,12040.0,25.7,32.0,173.0,175.0,1734.4911661424717,2094.9187332620013,1688.3364953556165,1989.9571029644505,1,1,1,1
-5.0,-7670.0,-318.8818494175016,-229.10951375029504,-205.3124022810598,-22.867660809435165,-229.10951375029504,3.6000000000000014,8.0,1,0,-0.21467421467421466,16,-0.23817663817663826,22,-0.2222222222222222,-0.1428571428571428,-0.125,-0.1428571428571428,3,-1,1,-0.03076923076923077,-0.13235294117647056,-0.17460317460317454,-1.0,4,-1.0,2,16,-0.28666666666666674,-3,-0.07472725817990135,0.020004650612786626,0.014336212536240067,-0.10090795635529237,-0.0333065437479898,-0.0721336197357515,-0.038702292938911365,-0.06194903035841204,-0.025173570498807363,-0.02662037037037035,3097.0,2748.0,22,0,0,0,0,1,0,0,4.0,0.28,0,20131021,WTA Championships,hard,finals,RR,Petra Kvitova,Serena Williams,6.0,1.0,4370.0,12040.0,23.6,32.0,183.0,175.0,1778.714601445009,2097.5964508625107,1764.4424919899475,1993.5520057402425,0,4,0,2
3.0,6150.0,320.5387879197126,230.5190975930807,217.5430666909101,70.77784347752913,230.5190975930807,-4.600000000000001,5.0,0,1,0.19504156832727348,-74,0.17809815057521483,-80,0.33333333333333337,0.2857142857142857,0.20833333333333337,0.2857142857142857,-2,1,3,0.13333333333333341,0.19485294117647056,0.18055555555555547,1.0,5,1.0,4,-74,0.34585970464135024,-17,0.09346723898680644,0.020073440865347254,-0.05361025738163283,0.12426698565366967,0.030460095859325242,0.07964518981700697,0.003420510736190152,0.05934190086587876,-0.00919369283933108,0.10305851063829785,-5306.0,-4487.0,-15,0,0,0,0,1,0,0,4.0,0.28,1,20131021,WTA Championships,hard,finals,RR,Serena Williams,Agnieszka Radwanska,1.0,4.0,12040.0,5890.0,32.0,24.6,175.0,170.0,2100.898101321512,1780.3593134017995,1998.6161967667804,1768.0970991736997,5,0,4,0
4.0,6920.0,248.75919514498378,169.5426114655479,173.83677645551802,111.26167230356373,169.5426114655479,-0.3999999999999986,3.0,0,1,0.22010869565217395,-24,0.23239917976760083,-23,0.11111111111111116,0.0714285714285714,0.125,0.0714285714285714,2,3,6,0.17500000000000004,0.16806722689075626,0.17460317460317454,1.0,6,1.0,5,-24,0.3125,0,0.09115403857037166,-0.007008087991003872,-0.062392455045227946,0.11502789640225686,0.0329824492289959,0.07285747972291123,0.01927226403737975,0.0661705095440035,0.00358293063487497,0.1205357142857143,-2086.0,-1537.0,-24,0,0,0,0,1,0,0,4.0,0.28,1,20131021,WTA Championships,hard,finals,F,Serena Williams,Na Li,1.0,5.0,12040.0,5120.0,32.0,31.6,175.0,172.0,2104.1726863058743,1855.4134911608905,2003.648042601543,1834.105431135995,6,0,5,0
2.0,320.0,15.901646368981119,-6.031147515878274,-64.36995421815072,-23.13936405854315,-6.031147515878274,-3.8999999999999986,-16.0,0,1,-0.0923455056179775,-82,-0.08785529715762275,-57,0.2222222222222222,0.1428571428571429,0.16666666666666663,0.1428571428571429,1,1,6,0.16666666666666663,0.12121212121212122,0.18105263157894735,-1.0,1,-1.0,1,-82,0.05653568564554934,-15,-0.02809012860826332,-0.01760761993922616,0.10370490966345891,-0.09528460044219556,0.0019725484634562918,-0.040594741548605096,-0.005178473395967553,-0.06772360248447207,0.016974396848842888,0.04347826086956519,-4843.0,-4827.0,-23,0,0,0,0,1,0,0,4.0,0.28,1,20131028,Tournament of Champions,hard,finals,SF,Simona Halep,Ana Ivanovic,14.0,16.0,3085.0,2765.0,22.0,25.9,168.0,184.0,1709.2585670108629,1693.3569206418817,1672.9761732444572,1679.0073207603355,0,1,0,1
-103.0,-2239.0,-229.32586116083576,-261.76433446113333,-158.70634260489715,75.51299987334073,-261.76433446113333,0.0,-4.0,0,1,-0.2034450651769087,-71,-0.2790865384615384,-66,0.11111111111111116,-0.21428571428571425,-0.2916666666666667,-0.3571428571428571,-4,-7,-14,0.0,-0.045454545454545414,-0.17894736842105263,-1.0,1,-1.0,1,-71,-0.12063808574277168,-25,-0.017819030050312178,-0.03231892026805637,-0.01585623591362295,-0.03886341270456417,-0.009045954638182696,-0.028651740680135984,-0.040081243385924836,-0.019327973074046323,-0.049491466604972334,0.10869565217391303,-4340.0,-4599.0,-26,0,0,0,0,1,0,0,4.0,0.28,0,20131028,Tournament of Champions,hard,finals,RR,Tsvetana Pironkova,Ana Ivanovic,119.0,16.0,526.0,2765.0,26.1,25.9,180.0,184.0,1452.5798997121233,1681.905760872959,1405.0346987648509,1666.7990332259842,0,1,0,1
6.0,660.0,121.22192563347926,159.652090611934,187.36563140788417,-15.340293712776656,159.652090611934,-2.3000000000000007,-4.0,0,1,0.2084673736049883,122,0.20156555772994128,76,0.3333333333333333,0.0714285714285714,0.08333333333333326,0.0714285714285714,3,5,3,0.17142857142857143,0.24038461538461542,0.12941176470588234,0.0,2,1.0,1,122,0.122972972972973,34,0.01980749471108876,-0.012968094897772668,-0.008548696698192582,0.05824622623500808,0.05936260530118875,0.0571380752063968,-0.00013006373446861064,0.05289519222134764,0.006262107597152566,0.0357142857142857,8052.0,8009.0,36,0,0,0,0,1,0,0,4.0,0.28,1,20131028,Tournament of Champions,hard,finals,RR,Samantha Stosur,Elena Vesnina,19.0,25.0,2580.0,1920.0,29.5,27.2,172.0,176.0,1707.9574240589934,1586.7354984255142,1687.0816861920173,1527.4295955800833,1,1,1,0
3.0,185.0,-28.967600142823358,-22.772586628468844,-60.933473398461274,-19.64176938370656,-22.772586628468844,3.3999999999999986,12.0,0,1,-0.03726053639846738,-52,0.008568312821311652,-16,-0.2222222222222222,-0.07142857142857151,-0.08333333333333326,-0.07142857142857151,-2,-2,-1,-0.09999999999999998,-0.06993006993007,-0.021052631578947323,-1.0,2,-1.0,2,-52,-0.11704076958314247,-15,0.002544481831419143,0.022938653250512607,-0.06440651006753095,-0.0002822954630816721,-0.03587000724644701,-0.02730346832094288,0.03465949694116188,-0.03807172639729972,0.02097616136487318,-0.10869565217391303,-4476.0,-4268.0,-18,0,0,0,0,1,0,0,4.0,0.28,1,20131028,Tournament of Champions,hard,finals,RR,Ana Ivanovic,Samantha Stosur,16.0,19.0,2765.0,2580.0,25.9,29.5,184.0,172.0,1686.964977578977,1715.9325777218003,1671.152827068799,1693.925413697268,0,2,0,2
-94.0,-1394.0,-131.2396617566019,-119.90496315279665,-32.27418459547425,40.530936776857516,-119.90496315279665,1.0999999999999979,4.0,0,1,-0.03261050875729771,-1,-0.06868905742145176,-6,0.1111111111111111,-0.0714285714285714,-0.24999999999999994,-0.21428571428571427,-3,-4,-12,0.07142857142857145,0.125,-0.07058823529411762,0.0,0,0.0,0,-1,-0.1128919860627178,-6,0.004532946492195725,-0.02234836191531643,-0.08881144267934649,0.019100518067362238,0.014446643416559046,0.001182866205317934,-0.005551810179231564,-0.004504507249998402,-0.022253197642946587,0.0357142857142857,-764.0,-858.0,-8,0,0,0,0,1,0,0,4.0,0.28,0,20131028,Tournament of Champions,hard,finals,RR,Tsvetana Pironkova,Elena Vesnina,119.0,25.0,526.0,1920.0,26.1,27.2,180.0,176.0,1447.5206830061054,1578.7603447627073,1400.680904922036,1520.5858680748327,0,0,0,0
-9.0,-845.0,-113.53172481026786,-155.33679773326708,-126.43215800942289,34.982063096483216,-155.33679773326708,-1.0999999999999979,-8.0,0,1,-0.17385894181474287,-70,-0.21338383838383834,-60,-0.11111111111111116,-0.14285714285714285,-0.04166666666666674,-0.14285714285714285,-1,-3,-2,-0.07142857142857145,-0.17045454545454541,-0.10835913312693501,-0.3333333333333333,3,-1.0,1,-70,-0.025203252032520274,-19,-0.022351976542507902,-0.009970558352739939,0.07295520676572353,-0.05796393077192641,-0.023492598054741742,-0.029834606885453918,-0.03452943320669327,-0.014823465824047921,-0.027238268962025747,0.07298136645962733,-3576.0,-3741.0,-18,0,0,0,0,1,0,0,4.0,0.28,1,20131028,Tournament of Champions,hard,finals,RR,Elena Vesnina,Ana Ivanovic,25.0,16.0,1920.0,2765.0,27.2,25.9,176.0,184.0,1586.4314463342043,1699.9631711444722,1528.601442193112,1683.938239926379,1,2,0,1
100.0,2054.0,263.08480272169663,288.47467003593124,219.63981600335842,-55.87123048963417,288.47467003593124,-3.3999999999999986,-8.0,0,1,0.2475614514241123,123,0.2798935298935299,82,0.11111111111111116,0.21428571428571425,0.375,0.3571428571428571,6,9,15,0.09999999999999998,0.11538461538461542,0.19999999999999996,1.0,1,1.0,1,123,0.2380952380952381,40,0.015274548218893035,0.009380267017543763,0.0802627459811539,0.03914570816764584,0.04491596188462971,0.055955209001078865,0.005421746444762954,0.057399699471346044,0.028515305240099154,0.0,8816.0,8867.0,44,0,0,0,0,1,0,0,4.0,0.28,1,20131028,Tournament of Champions,hard,finals,RR,Samantha Stosur,Tsvetana Pironkova,19.0,119.0,2580.0,526.0,29.5,26.1,172.0,180.0,1702.934384156305,1439.8495814346084,1681.140000839688,1392.6653308037567,1,0,1,0
7.0,690.0,139.82523143725348,131.8149498518476,128.31774048134275,40.71459836477629,131.8149498518476,0.1999999999999993,-5.0,0,1,0.14496176338281597,82,0.12106856165284907,47,0.0,0.0,0.16666666666666669,0.0,1,3,1,0.0444444444444444,0.11538461538461542,0.0736842105263158,0.0,2,1.0,1,82,0.13333333333333336,21,0.013113381332530545,-0.031136959719622485,0.036112739068222766,0.027517983148375946,0.06029032063427364,0.04738436774953947,-0.014200169010008146,0.06317285793902527,0.011126300599984817,0.04545454545454547,5380.0,5149.0,31,0,0,0,0,1,0,0,4.0,0.28,1,20131028,Tournament of Champions,hard,finals,SF,Samantha Stosur,Anastasia Pavlyuchenkova,19.0,26.0,2580.0,1890.0,29.5,22.3,172.0,177.0,1707.2611529532755,1567.435921516022,1684.972376461637,1553.1574266097894,1,1,1,0
5.0,505.0,6.0330872203523995,-7.441743579836839,-125.303427616612,-42.78113344224971,-7.441743579836839,-0.5,-4.0,0,1,-0.12349199385830223,-138,-0.07168949771689492,-77,0.11111111111111116,0.0714285714285714,0.125,0.0714285714285714,-1,-1,5,0.06666666666666665,0.05128205128205121,0.16000000000000003,-0.2,5,0.3333333333333333,3,-138,-0.03484848484848485,-31,-0.025545646776844178,0.005331033311286447,0.03929839959592796,-0.09556689590527723,-0.03389745878299072,-0.06789820986954798,0.02948102354519433,-0.10579532888177179,0.03795055821371607,-0.06521739130434784,-9319.0,-9095.0,-41,0,0,0,0,1,0,0,4.0,0.28,1,20131028,Tournament of Champions,hard,finals,F,Simona Halep,Samantha Stosur,14.0,19.0,3085.0,2580.0,22.0,29.5,168.0,172.0,1720.7097267797856,1714.6766395594332,1685.1844607788084,1692.6262043586453,2,3,2,1
9.0,850.0,123.3190242000669,112.90562512196357,106.2513437333455,67.26860389022931,112.90562512196357,1.6000000000000014,0.0,0,1,0.20946745562130176,94,0.1882114455013254,68,0.11111111111111116,0.07142857142857145,0.08333333333333337,0.07142857142857145,1,0,-1,0.07142857142857145,0.125,0.033333333333333326,-1.0,1,-1.0,1,94,0.125,28,0.006531726755020607,-0.015215674222965929,0.040861802152242,0.03615132184260572,0.05253534667724996,0.04899333054364685,-0.0026107232433993377,0.023822960314714425,-0.0012761643118786026,0.12777777777777777,5434.0,5476.0,21,0,0,0,0,1,0,0,4.0,0.28,0,20131028,Tournament of Champions,hard,finals,RR,Maria Kirilenko,Alize Cornet,18.0,27.0,2640.0,1790.0,26.7,23.7,173.0,173.0,1662.9760607731375,1539.6570365730706,1635.2566070143896,1522.350981892426,0,1,0,1
12.0,1195.0,172.4809373607411,151.93785148451866,3.014312864730755,-2.066535077473418,151.93785148451866,-0.3000000000000007,-9.0,0,1,0.031012404961984874,-55,0.06271319863552871,-29,0.2222222222222222,0.2142857142857143,0.3333333333333333,0.2142857142857143,0,2,6,0.11111111111111105,0.16666666666666663,0.23368421052631583,1.0,3,1.0,3,-55,0.11717171717171715,-10,-0.012432265444313632,-0.02580592640833604,0.07541113866415072,-0.06804891275690128,0.026392861851282923,-0.020513842120008507,0.015280854535186184,-0.042622470942746515,0.049076858813700885,-0.01976284584980237,-3939.0,-3946.0,-10,0,0,0,0,1,0,0,4.0,0.28,1,20131028,Tournament of Champions,hard,finals,RR,Simona Halep,Anastasia Pavlyuchenkova,14.0,26.0,3085.0,1890.0,22.0,22.3,168.0,177.0,1732.5013722706055,1560.0204349098644,1697.4414501972997,1545.503598712781,3,0,3,0
-13.0,-1295.0,-183.2435829640574,-166.38558824744928,-51.221537390501226,-6.334112443015329,-166.38558824744928,1.6999999999999993,5.0,0,1,-0.13755980861244016,-23,-0.14740740740740743,-21,-0.33333333333333337,-0.2142857142857143,-0.25,-0.2142857142857143,-2,-4,-9,-0.23809523809523808,-0.29166666666666663,-0.26,0.0,0,0.0,0,-23,-0.27203065134099613,-16,0.002299346860599811,0.011950693617717861,-0.05782574861098788,0.021950502911976977,-0.035432479508761494,-0.007303011751914723,-0.008182848988836311,0.020120401337792693,-0.040416666666666656,-0.03478260869565214,-1111.0,-1100.0,-8,0,0,0,0,1,0,0,4.0,0.28,0,20131028,Tournament of Champions,hard,finals,RR,Alize Cornet,Simona Halep,27.0,14.0,1790.0,3085.0,23.7,22.0,173.0,168.0,1555.7460352704888,1738.9896182345462,1538.1188923935058,1704.504480640955,0,0,0,0
14.0,610.0,100.27141778532791,87.30744653898432,20.819179465870093,-0.8034570054728647,87.30744653898432,3.1999999999999993,3.0,0,1,0.22871572871572865,136,0.23333333333333334,89,0.1111111111111111,0.14285714285714285,0.18055555555555552,0.2142857142857143,3,2,8,0.22222222222222227,0.125,0.16267942583732053,0.0,0,0.0,0,136,0.09920634920634924,47,0.007015917922702956,0.0063289595629481415,0.019219929651128176,0.053576058438608354,0.024253291856274506,0.04443547607998033,0.0374169096209912,0.0339847897833262,0.09425647451963243,0.05454545454545451,8723.0,8771.0,28,0,0,0,0,1,0,0,4.0,0.28,1,20131028,Tournament of Champions,hard,finals,RR,Anastasia Pavlyuchenkova,Elina Svitolina,26.0,40.0,1890.0,1280.0,22.3,19.1,177.0,174.0,1553.5321889459237,1453.2607711605958,1538.4405682691256,1451.1331217301413,0,0,0,0
26.0,1805.0,300.55779633986003,269.07346618907354,23.833492330600848,-2.8699920829462826,269.07346618907354,2.8999999999999986,-6.0,0,1,0.28684210526315795,81,0.32894736842105265,60,0.4444444444444445,0.4285714285714286,0.5285087719298245,0.4285714285714286,3,4,14,0.3333333333333333,0.29166666666666663,0.39636363636363636,0.0,0,0.0,0,81,0.2222222222222222,36,-0.005416347521610677,-0.019476966845387897,0.0946310683152789,-0.014472854318292927,0.05064615370755743,0.023921633959971822,0.052697764156177385,-0.008637681159420318,0.1433333333333333,0.03478260869565214,4784.0,4825.0,18,0,0,0,0,1,0,0,4.0,0.28,1,20131028,Tournament of Champions,hard,finals,RR,Simona Halep,Elina Svitolina,14.0,40.0,3085.0,1280.0,22.0,19.1,168.0,174.0,1745.1887644035075,1444.6309680636475,1711.1601703178703,1442.0867041287968,0,0,0,0
1.0,100.0,12.615102941344503,16.02378315387955,48.20722452577047,8.400647520488747,16.02378315387955,-1.3999999999999986,4.0,0,1,0.10708001675743606,78,0.08658008658008659,50,0.0,0.07142857142857145,-0.08333333333333331,0.07142857142857145,2,2,3,0.12698412698412703,0.125,0.02631578947368418,1.0,1,0.0,0,78,0.1547619047619048,26,0.010132918583713822,0.013855232790618177,-0.01758539005316284,0.046098409844924304,0.009039617657478571,0.02781685387192323,-0.007098005546349873,0.022502069604953823,-0.008660192147034229,0.05454545454545451,5050.0,5046.0,18,0,0,0,0,1,0,0,4.0,0.28,1,20131028,Tournament of Champions,hard,finals,RR,Anastasia Pavlyuchenkova,Alize Cornet,26.0,27.0,1890.0,1790.0,22.3,23.7,177.0,173.0,1562.161992042872,1549.5468891015275,1547.48698587047,1531.4632027165906,1,0,0,0
5.0,73.0,111.11738151036252,193.93298534405085,-20.07624990366503,26.038420144834163,193.93298534405085,2.3999999999999986,12.0,0,1,0.15150537634408606,49,0.24953095684803006,50,0.11111111111111116,0.07142857142857145,0.0,0.14285714285714285,0,0,0,0.0,0.0,0.0,0.0,2,0.0,2,49,0.11997126436781608,19,0.00871620187815,-0.005799640755148473,0.10217364147696328,-0.013722674335084117,0.011144423184867913,0.011531578682502208,0.01476714007400276,0.055110656488549514,0.006156417207507037,0.0039215686274509665,3397.0,3266.0,13,0,0,0,0,1,0,0,30.0,0.18,1,20131230,Brisbane,hard,500,R32,Andrea Petkovic,Bethanie Mattek Sands,43.0,48.0,1217.0,1144.0,26.3,28.7,180.0,168.0,1645.5538245809687,1534.4364430706062,1632.566448265109,1438.6334629210583,1,1,1,1
9.0,73.0,-59.44139074620125,-8.471975107426942,-51.221658963367645,12.718500364684587,-8.471975107426942,-5.199999999999999,-6.0,-1,0,-0.16836734693877553,-78,-0.12184873949579833,-39,-0.1111111111111111,-0.07142857142857145,-0.16666666666666669,-0.07142857142857145,0,0,2,0.0,0.0,-0.11428571428571432,-1.0,1,0.0,0,-78,-0.012121212121212116,-23,-0.001229034123770966,0.022941970310391364,-0.07816817685238742,-0.01288689504121121,-0.04279705353825619,-0.03699134210763533,-0.017709774212083196,-0.035857654610586764,-0.07787449392712553,-0.09999999999999998,-5564.0,-5684.0,-25,0,0,0,0,1,0,0,30.0,0.18,1,20131230,Brisbane,hard,500,R32,Elina Svitolina,Varvara Lepchenko,45.0,54.0,1160.0,1087.0,19.2,27.6,174.0,180.0,1441.0173258487,1500.4587165949013,1437.880858826331,1446.352833933758,0,1,0,0
-31.0,-2920.0,-166.86790844084453,-149.65415481658715,-48.077281830504944,17.28397164058333,-149.65415481658715,-4.699999999999999,-11.0,0,1,-0.046829207457753985,-45,-0.06647807637906644,-32,0.0,-0.14285714285714285,-0.20833333333333331,-0.14285714285714285,0,0,-4,0.0,0.0,0.125,0.3333333333333333,3,0.0,2,-45,-0.11042375502629137,-8,-0.0048494447941431,0.00934674689642865,-0.0805835045440999,0.02107303172985231,0.002691804188230895,-0.001466278385142128,-0.030020053107799816,0.009660052991427581,-0.028105437592201465,0.0400500625782228,-2653.0,-3025.0,-13,0,0,0,0,1,0,0,30.0,0.18,0,20131230,Brisbane,hard,500,R32,Francesca Schiavone,Jelena Jankovic,39.0,8.0,1250.0,4170.0,33.5,28.8,166.0,177.0,1558.7515288580666,1725.6194372989112,1533.8000097171318,1683.454164533719,2,1,1,1
